id,left_image_path,right_image_path,left_higher_organization,pair_weight
c03cd9bcf03d,train/6537b0b9b941.png,train/4e6af9fc139d.png,0,1.802094
c050c11f2da8,train/701b9e8800ec.png,train/530d8f9adfa3.png,0,1.481044
c0827a7e5a98,train/79ff9d9a9dfe.png,train/79cc1310d6e2.png,0,1.560414
c0d0b9664163,train/f365db7a482c.png,train/2d5fffc9c0cf.png,1,1.509275
c1393ea322f6,train/0670f91243ce.png,train/202f1b2cac21.png,1,2.038426
c16f33b63429,train/1ebdde73f527.png,train/3e1e55d4cc27.png,0,2.153893
c1794db8b1b6,train/d4f728ebadce.png,train/da850278418b.png,0,1.293453
c1d703e9bc58,train/1246ca6d01df.png,train/11931268fcfe.png,0,1.329438
c1f15ed37360,train/bf760f2acd7e.png,train/c6c82ca16fd4.png,0,1.321608
c2560666dedf,train/cb48efd0fc57.png,train/44962c815c5f.png,0,1.363872
c28366836a71,train/0f989256b946.png,train/fee6b7f1371c.png,0,1.442785
c291b94556f5,train/df34f7f109b9.png,train/d6950764c8e0.png,0,1.840281
c29e1d1e87c3,train/af6d11aed1d7.png,train/3bfc8b160f59.png,1,1.473872
c2b45014ebe7,train/795775759ecd.png,train/1e38c0c4f6c3.png,0,1.695835
c2cc998f688f,train/ee1312c816f0.png,train/311d7cb27fdf.png,0,1.55107
c2f7fb6cf68b,train/d6e236c199fe.png,train/a8a2b9916a65.png,1,1.275122
c333ff49de38,train/55567c671198.png,train/9c860aa3f276.png,1,1.274793
c372a346824e,train/3fd2ff3eaba6.png,train/9591617509e1.png,1,1.846383
c39ffd325bcc,train/85bbc1701ac3.png,train/4096f700ad88.png,0,1.349059
c3a31a7d927f,train/4096f700ad88.png,train/fe2fdaa42ff6.png,1,1.347111
c47d9a8da8bd,train/37b89cb2713e.png,train/0bb8db5f746f.png,1,1.409631
c4868be8f4cd,train/3bfc8b160f59.png,train/bdb2c3f701ac.png,0,1.414341
c5250dd318bc,train/70990ddfd1bc.png,train/13252c7ea979.png,1,1.964454
c56aa7cb2eff,train/f70816a4cb5d.png,train/90430fc36a56.png,1,1.67401
c5fb702a2133,train/eb53fc913764.png,train/aeb4937a61f8.png,1,1.353206
c640285820fe,train/0bb8db5f746f.png,train/2543c2d459ea.png,0,1.5197
c641703fac78,train/97450826a260.png,train/3299d5d31501.png,1,1.915192
c7134b3aa961,train/65aadc352e1f.png,train/38af92a40aa6.png,0,1.83375
c7587a7aa64c,train/79cc1310d6e2.png,train/d01b3e9b5fb3.png,1,2.183639
c798887963e1,train/f2483af7dcdc.png,train/5a97fabfe0f7.png,0,1.370075
c82fe0909f85,train/ee1312c816f0.png,train/c9bf15592764.png,0,1.902894
c888e8cd559f,train/6a3718bc1097.png,train/b33c03a63fb7.png,0,1.475174
c8b0ff4d3c88,train/885d9dc4497b.png,train/798c93eabd05.png,1,1.305676
c8e24d5c06f1,train/b40a642d7c00.png,train/88652156e19f.png,0,2.019664
c91a8d7afb9c,train/fee6b7f1371c.png,train/c738c56e6247.png,1,1.442785
c930058cea49,train/d99008ae2e6a.png,train/f19eec1ae3a8.png,0,2.139817
c99c00ea4597,train/b5cbf1394b38.png,train/743c57d0c2f9.png,0,1.762212
c9dbefc5f717,train/bdae629d0090.png,train/5911fa97295c.png,1,1.30446
ca5ff3b41050,train/38af92a40aa6.png,train/fb545b27303e.png,1,1.59399
ca703e97afbb,train/49f4d5a32319.png,train/dc28b65a154d.png,1,1.326782
ca8fdb11e2e2,train/a0713920bdbb.png,train/d6950764c8e0.png,0,2.234873
caccf71b7fc7,train/d133861d057b.png,train/973ebb513beb.png,1,1.301908
cb438159c482,train/f21c2b5f899b.png,train/dd51d0a315d1.png,1,1.577526
cbf98717b076,train/55567c671198.png,train/3e1e55d4cc27.png,0,1.689584
cc04d75c9fac,train/e7ba6d790503.png,train/1c22a5e817c6.png,1,1.825516
cc309a515c93,train/07cbd1f366a8.png,train/d9942dede297.png,1,1.337147
cc3c0904db4e,train/feb7a02af5df.png,train/af5072ff6452.png,1,2.026812
cc5b77bd825b,train/76969fca0a49.png,train/8dcff19fe567.png,0,1.677616
cc8dbb1d5930,train/2d558337c344.png,train/f9d20f5226d9.png,1,1.501988
ccb2f597633e,train/1e38c0c4f6c3.png,train/85386e86d833.png,1,1.695835
cce47f2bb88d,train/2c48228bfd4b.png,train/04c574c889cf.png,0,2.704168
cd181e11a124,train/af5072ff6452.png,train/70d9ab68008c.png,0,1.447054
cd85a2f991d3,train/6dca3ca3cfae.png,train/bdae629d0090.png,0,1.30446
ced18c9febb9,train/b33c03a63fb7.png,train/bb2f0e9ceaf4.png,1,1.433116
ced8944a74f2,train/b43d5d9c90f8.png,train/3e061b786246.png,1,1.448149
cf03054a024e,train/53cb529e5c5a.png,train/1dd12dcfa619.png,1,1.289933
cf24788681b4,train/c3db32a6adc4.png,train/f8c1177f4eb7.png,0,1.281815
cf25ce7e7f04,train/22550f68809e.png,train/6aba41b17339.png,1,1.498252
cf520badbff3,train/3fd2ff3eaba6.png,train/b5d19490f69c.png,1,1.989992
cf82fbfefd4b,train/4096f700ad88.png,train/fbffc1e53fb1.png,0,1.51704
cf8ff926b274,train/a5e213d09d02.png,train/70990ddfd1bc.png,0,1.669777
cfb456436fc2,train/4c6be84e512f.png,train/226b9f911be9.png,1,1.743205
d00f99f0fd71,train/5286ac89dfc3.png,train/44962c815c5f.png,0,1.533588
d01064e5537a,train/855dec62d54f.png,train/0670f91243ce.png,0,1.893217
d02de86fda80,train/d01b3e9b5fb3.png,train/4096f700ad88.png,0,1.297512
d10321c1f7f3,train/65aadc352e1f.png,train/07cbd1f366a8.png,0,1.565137
d10a68cdb517,train/c212c39a67df.png,train/07cbd1f366a8.png,0,1.432945
d14f93d5b9cb,train/b99d0c2dae11.png,train/aeb4937a61f8.png,0,1.319982
d18a4deaeb92,train/dc83159f3fd6.png,train/c6bafa22bd32.png,0,1.871963
d24dbab9a790,train/8373934849a4.png,train/cc7156f4b2ec.png,0,1.632253
d2bfbe2f8c07,train/90c871052a80.png,train/c86dc5b57001.png,1,1.378058
d2f3a0292777,train/b3f1246fc6b8.png,train/4237cd706d4f.png,1,1.991219
d2ffcab83307,train/ccdadee52269.png,train/f28c2d059eb8.png,1,1.430137
d31955dd1305,train/2270493ed3ba.png,train/d133861d057b.png,1,1.364949
d34b87f5ac7f,train/6dc50810a0ac.png,train/2d558337c344.png,0,1.501988
d4449b9f8192,train/37b89cb2713e.png,train/a0713920bdbb.png,1,1.307555
d44c262691f9,train/825cf2108bfc.png,train/dde45aea6dde.png,0,1.362552
d470a9d7a11a,train/90430fc36a56.png,train/ef6785275098.png,0,2.310168
d55d460f65c1,train/dde45aea6dde.png,train/df86412d40e6.png,0,1.329239
d55e82428419,train/3fd2ff3eaba6.png,train/b1313f5185e6.png,1,1.994546
d569e8906b75,train/885d9dc4497b.png,train/fff91df3d99c.png,1,1.467775
d5a0f3f6b833,train/5a97fabfe0f7.png,train/13252c7ea979.png,1,1.370075
d616b481caae,train/465dd4377a70.png,train/e0ce33e4012d.png,0,1.964116
d70ae04f47ef,train/6d20131e9a44.png,train/bdb2c3f701ac.png,0,1.280092
d73b9f6954b4,train/5a97fabfe0f7.png,train/e7ba6d790503.png,0,1.48275
d76d5a4f5a58,train/bdae629d0090.png,train/0f989256b946.png,1,1.30446
d76fb916102f,train/13fdcf918ce7.png,train/f8c1177f4eb7.png,0,1.281815
d7bc35147362,train/ccdadee52269.png,train/bc84c04d4455.png,1,1.430137
d872461efe94,train/7fff443e15f1.png,train/fbffc1e53fb1.png,0,1.697968
d888041f4ca3,train/fb4c7e0a4d3a.png,train/a6998522327a.png,1,1.310064
d893311d9fa2,train/87148b6084ab.png,train/90c871052a80.png,1,1.673177
d8c975121e86,train/aeb4937a61f8.png,train/073a5ca4dcfa.png,0,1.292494
d8e0a201a020,train/97450826a260.png,train/b1313f5185e6.png,1,1.979751
d8ebd2d7c4ab,train/2b3b004700d1.png,train/a89bd9162f56.png,0,1.5238
d902b4e2890a,train/c66616a2e95a.png,train/fa4b76dfe542.png,0,1.406999
d952608ea8f0,train/5a97fabfe0f7.png,train/6dca3ca3cfae.png,1,1.370075
dacf574334d1,train/b1827901d52f.png,train/e899214457ad.png,1,1.365899
db2ff2829c30,train/9f3fc3aaaca3.png,train/71e58187cfd6.png,1,1.555512
db576cdb1eae,train/3554103d5a0d.png,train/605ad3b023a1.png,0,2.181248
db6b4b318b99,train/e026b527181b.png,train/e899214457ad.png,1,1.76607
db959cf6e230,train/bb2f0e9ceaf4.png,train/ff8922cfbe3e.png,0,1.599015
dbf338108287,train/adfe507a03a2.png,train/73d1dd43ecb0.png,0,2.03104
dc6c82e39752,train/f8c1177f4eb7.png,train/1d7be2ec1851.png,1,1.281815
dce9bae497be,train/83f9c1caba30.png,train/19e138f11434.png,1,1.4589
dcf31e233b1a,train/202f1b2cac21.png,train/efa5cb3d5d05.png,1,1.419163
dd09973582e5,train/07cbd1f366a8.png,train/c86dc5b57001.png,1,1.348676
dda405246e9e,train/f5e1c899b72b.png,train/edbcff77a0f9.png,1,1.816713
de1eccd358d6,train/da4de4106c41.png,train/d6e236c199fe.png,0,1.780715
de97ae7b6b9d,train/a7f50e90c37e.png,train/b5cbf1394b38.png,1,1.319877
defbd3a49ad4,train/80709e87b908.png,train/885d9dc4497b.png,0,1.329703
df6120ab3a09,train/fa4b76dfe542.png,train/4237cd706d4f.png,1,1.324709
df766995b04f,train/3e1e55d4cc27.png,train/5dd6bc3423b9.png,1,2.387486
df877126ae65,train/fb4c7e0a4d3a.png,train/3fd2ff3eaba6.png,0,1.456992
df990add2ecd,train/f19eec1ae3a8.png,train/84181be50b2d.png,1,1.776339
e02bf80cd45c,train/5dd6bc3423b9.png,train/eb53fc913764.png,0,2.085348
e0b537847e11,train/c6c82ca16fd4.png,train/8373934849a4.png,1,1.490856
e0effe84c9a9,train/73d1dd43ecb0.png,train/06d1c828d2ff.png,1,1.359945
e12329d3a684,train/85bbc1701ac3.png,train/32f674602ff2.png,0,2.043674
e1bd97e243c0,train/1c22a5e817c6.png,train/fa4b76dfe542.png,0,1.424153
e35d986b8799,train/22550f68809e.png,train/2b3b004700d1.png,1,1.26959
e36506cb2b1e,train/06d1c828d2ff.png,train/65aadc352e1f.png,1,1.509646
e37b778313d7,train/122db3090a49.png,train/ee1312c816f0.png,1,1.977701
e3f8f898a218,train/c738c56e6247.png,train/a89bd9162f56.png,0,1.778481
e45c4e655b56,train/05fb90066af8.png,train/0bb8db5f746f.png,1,2.397735
e4884848238f,train/b5d19490f69c.png,train/22550f68809e.png,0,1.304628
e4ae21951515,train/605ad3b023a1.png,train/cc7156f4b2ec.png,1,1.659424
e4c5a56c75f4,train/22550f68809e.png,train/0bb8db5f746f.png,1,1.498252
e4ce65da9eee,train/b5d19490f69c.png,train/2543c2d459ea.png,0,1.324105
e51ed5aa9b13,train/05fb90066af8.png,train/4237cd706d4f.png,1,2.073236
e5202552b1a8,train/5cd7a754594c.png,train/f70816a4cb5d.png,0,1.453574
e53032e11344,train/85bbc1701ac3.png,train/e0ce33e4012d.png,0,1.873089
e5606f0e7b1c,train/973ebb513beb.png,train/06d1c828d2ff.png,0,1.509646
e570575ffb2d,train/33c58a433291.png,train/605ad3b023a1.png,0,2.272299
e5c8105772c8,train/e26b85765557.png,train/c9bf15592764.png,0,1.902894
e5d033f17077,train/fb4c7e0a4d3a.png,train/4094eb99622b.png,1,1.373602
e60ed26c4f5e,train/7fff443e15f1.png,train/65aadc352e1f.png,1,1.389372
e692eb042a5e,train/2d563ddca2d4.png,train/3bfc8b160f59.png,1,1.598163
e74af2b88670,train/e7ba6d790503.png,train/13252c7ea979.png,1,2.012409
e770d5c7fe64,train/d819ccfacd4b.png,train/889a897117df.png,1,1.49424
e788991d4ea1,train/b43d5d9c90f8.png,train/af5072ff6452.png,1,1.27949
e7d14dec2229,train/06d1c828d2ff.png,train/d9942dede297.png,1,1.287372
e7e1323bfe45,train/11027b3aa84c.png,train/465dd4377a70.png,1,1.682698
e80705b9ee94,train/aaa1114e22eb.png,train/2c48228bfd4b.png,1,1.521763
e81b05d7208a,train/2b3b004700d1.png,train/311d7cb27fdf.png,0,1.316595
e8399bee1af5,train/c212c39a67df.png,train/38af92a40aa6.png,0,1.689837
e8ceaf31d6da,train/0670f91243ce.png,train/8d893a7702df.png,1,2.433902
e8d3425e3f45,train/3e1e55d4cc27.png,train/88069d9ddc98.png,1,1.523162
e8dd8f4f6b98,train/2270493ed3ba.png,train/6aba41b17339.png,1,1.792321
e908e2e6fb38,train/b3f1246fc6b8.png,train/2b3b004700d1.png,1,2.02462
e9ca9e6d0bf4,train/5a97fabfe0f7.png,train/ee1312c816f0.png,1,1.370075
e9e9c09f04fe,train/83f9c1caba30.png,train/6dc50810a0ac.png,1,1.4589
ea1525b7453d,train/a9b92855f3dd.png,train/adfe507a03a2.png,1,1.589028
ea2c6c82ad90,train/c52b184b22e1.png,train/4e6af9fc139d.png,0,1.504073
ea2e4caaab89,train/a9b92855f3dd.png,train/70b2b70135c1.png,1,1.334127
ea2f3e45a96e,train/f4dc006e9f53.png,train/073a5ca4dcfa.png,0,1.476352
eabad50648a2,train/516b1d4a6c10.png,train/2d563ddca2d4.png,0,1.598163
eaca03c385c0,train/5472340443df.png,train/ff8922cfbe3e.png,0,1.30089
eaca78cfb786,train/ccdadee52269.png,train/dd51d0a315d1.png,1,1.430137
eb0a74be7622,train/701b9e8800ec.png,train/04c574c889cf.png,0,2.53062
eb1e82a441d7,train/97450826a260.png,train/5ea817704ef9.png,1,1.923082
eb26d06e1775,train/22550f68809e.png,train/c738c56e6247.png,1,1.498252
eb33f93e7c71,train/d6e236c199fe.png,train/6a3f46f36ee1.png,1,1.780715
ebddfec57f1c,train/45f321e57216.png,train/da4de4106c41.png,1,1.706465
ec21b33e6613,train/cc7156f4b2ec.png,train/1dd12dcfa619.png,1,1.632253
ecafe6f9ee4e,train/70d9ab68008c.png,train/e66d82298637.png,0,1.636365
ecd0f2d6004b,train/03bd450fe1df.png,train/c6c82ca16fd4.png,0,1.490856
ecdff4259f46,train/84181be50b2d.png,train/e66d82298637.png,0,1.853144
ed0c88577125,train/32f674602ff2.png,train/b43d5d9c90f8.png,1,1.649477
ed7af96a75b2,train/d819ccfacd4b.png,train/018535535b3d.png,1,1.49424
ed9d800b19df,train/d819ccfacd4b.png,train/8db9070d7064.png,1,1.49424
edc5f64108d9,train/f19eec1ae3a8.png,train/d01b3e9b5fb3.png,1,2.090938
eea754aed948,train/9c860aa3f276.png,train/aeb4937a61f8.png,0,1.350087
ef17b7175e23,train/0670f91243ce.png,train/3bfc8b160f59.png,1,2.733549
efab184d437d,train/eed84c3798a2.png,train/aaa1114e22eb.png,0,1.349324
f04edfc202d1,train/530d8f9adfa3.png,train/2c48228bfd4b.png,1,1.62089
f0b32e4dfe4e,train/37b89cb2713e.png,train/13252c7ea979.png,1,1.409631
f0e557926d36,train/be90fc9daa62.png,train/bdb2c3f701ac.png,0,1.414341
f103433f2621,train/1e38c0c4f6c3.png,train/8d893a7702df.png,1,1.451621
f104cac705da,train/7943073c25ca.png,train/85bbc1701ac3.png,1,1.766831
f16fe19132f3,train/04c574c889cf.png,train/791a64b1dca2.png,1,2.369044
f1bc859b0028,train/c2d3ae186fd1.png,train/83f9c1caba30.png,0,1.4589
f1cf017b1145,train/3a18d3db3872.png,train/ccdadee52269.png,0,1.430137
f27a3e4e3e41,train/26b4659b22ac.png,train/aeb4937a61f8.png,0,1.564375
f27f971d3215,train/6aba41b17339.png,train/53cb529e5c5a.png,0,1.289933
f28bb98acf87,train/1ebdde73f527.png,train/2774b050c30b.png,0,2.386044
f2d42236507d,train/70d9ab68008c.png,train/bddcc1033442.png,1,1.439382
f2de6637da44,train/e8b89f2d0d38.png,train/d99008ae2e6a.png,1,1.379223
f3072db06b06,train/3e061b786246.png,train/df86412d40e6.png,0,1.822491
f3287603d549,train/a9b92855f3dd.png,train/73d1dd43ecb0.png,0,1.288528
f3f076e5ba8b,train/60c2ed854ccf.png,train/f21c2b5f899b.png,0,1.336514
f4090b7e9cff,train/84181be50b2d.png,train/e0ce33e4012d.png,0,1.517046
f4b25687b3b0,train/973ebb513beb.png,train/2270493ed3ba.png,0,1.792321
f5046c246657,train/63cddea0a8cf.png,train/7e41acb03a9e.png,0,1.87472
f5d528e048e2,train/22550f68809e.png,train/60583b0f668b.png,1,1.301196
f5e072a57c4a,train/da850278418b.png,train/90430fc36a56.png,1,1.888665
f5e2b2a1afff,train/11027b3aa84c.png,train/85bbc1701ac3.png,1,1.598015
f60a26f74a92,train/5a97fabfe0f7.png,train/13a0265d9d81.png,1,1.370075
f6260172d41b,train/c6c82ca16fd4.png,train/67368037ae16.png,1,1.490856
f6291cf24f62,train/b43d5d9c90f8.png,train/fbffc1e53fb1.png,0,1.633474
f6e82af2520a,train/f87a921c9e07.png,train/ccdadee52269.png,0,1.284032
f7474d1e38c6,train/0bb8db5f746f.png,train/311d7cb27fdf.png,0,1.55107
f7839912b324,train/dc83159f3fd6.png,train/79ff9d9a9dfe.png,0,1.494771
f7b65a89ad1c,train/af6d11aed1d7.png,train/dd51d0a315d1.png,1,1.473872
f7e3b8cb8956,train/ef6785275098.png,train/f70816a4cb5d.png,1,1.433005
f819a78795e7,train/a89bd9162f56.png,train/ccbbf1d2e38d.png,1,1.475534
f90cadc63a33,train/f21c2b5f899b.png,train/157233ea463e.png,1,1.353077
f91f40a2c8a4,train/202f1b2cac21.png,train/6d20131e9a44.png,1,1.307597
f994f9fa5f21,train/fd6c2726d04a.png,train/d4f728ebadce.png,1,1.450325
f9b39ba507db,train/eb53fc913764.png,train/dde45aea6dde.png,1,1.554156
f9b95499c858,train/c86dc5b57001.png,train/acb7075bc07a.png,0,1.442964
f9f399a39c7b,train/73d1dd43ecb0.png,train/973ebb513beb.png,1,2.03104
fa42ebe62666,train/ede81478c5c3.png,train/2d558337c344.png,0,1.501988
fa45c8c376d5,train/b4296483a9bf.png,train/073a5ca4dcfa.png,0,1.515751
fa5f590ea8b4,train/530d8f9adfa3.png,train/2b3b004700d1.png,1,1.379494
fb37942a5b4f,train/2d5fffc9c0cf.png,train/e7ba6d790503.png,0,1.84788
fb44ca63685a,train/97450826a260.png,train/ee7ac83db38f.png,1,1.888049
fb60592383f6,train/fa4b76dfe542.png,train/2b3b004700d1.png,1,1.351554
fbb1fe7dc8c4,train/bc84c04d4455.png,train/f21c2b5f899b.png,0,1.577526
fbb4f07fe2a9,train/b8357c2f1d7e.png,train/83f9c1caba30.png,0,1.4589
fc416d2796d8,train/7e41acb03a9e.png,train/6537b0b9b941.png,1,1.534638
fc7bde7dca9e,train/37b89cb2713e.png,train/6aba41b17339.png,1,1.409631
fcbe4ff7a43e,train/c738c56e6247.png,train/53cb529e5c5a.png,0,1.289933
fcfa0412e469,train/f4dc006e9f53.png,train/1dd12dcfa619.png,1,1.372962
fcfdebf8a537,train/71e58187cfd6.png,train/3da3d1dafa5f.png,0,1.583364
fd13b4b0171d,train/efa5cb3d5d05.png,train/9f3fc3aaaca3.png,0,1.529499
fd50c191a647,train/c8ae44854cfb.png,train/855dec62d54f.png,0,1.57165
fd581c0e78ac,train/6a3f46f36ee1.png,train/a8a2b9916a65.png,0,1.383162
fd59eee67e2b,train/ffafd0305bbd.png,train/7943073c25ca.png,0,1.4249
fd65f0dfe449,train/7b4de5947058.png,train/ef6785275098.png,0,1.482445
fd8b5ff550d5,train/43f964627275.png,train/bddcc1033442.png,1,1.290048
fe00ab953e23,train/dc28b65a154d.png,train/3ad7d0f667d5.png,0,1.271072
fe0bc6e3424e,train/2d563ddca2d4.png,train/f85ce1781275.png,1,1.598163
fe8fdd85fc5b,train/073a5ca4dcfa.png,train/43f964627275.png,1,1.381444
feb3392b63be,train/743c57d0c2f9.png,train/4e6af9fc139d.png,0,1.413739
ff03601fbbb5,train/f0dcd2c3d5ed.png,train/ccdadee52269.png,0,1.430137
ff1fadb456c8,train/7943073c25ca.png,train/586b96b84434.png,1,1.773662
ff47057eb2c8,train/d819ccfacd4b.png,train/6e63398e9409.png,1,1.49424
ff5c59c90c52,train/f85ce1781275.png,train/855dec62d54f.png,0,1.57165
ffaa0127295b,train/9d66366e3175.png,train/ccdadee52269.png,0,1.430137
ffadea717b6d,train/1ebdde73f527.png,train/a87603b1df61.png,0,1.624274
fff403257531,train/2270493ed3ba.png,train/c212c39a67df.png,1,1.649983
fffebe4f269a,train/7daf97780930.png,train/47332364f790.png,1,1.403035
